timestamp,portfolio_value,ada_price,ada_amount,djed_amount,lp_positions,ada_allocation,rebalanced,returns,cumulative_return,hodl_value,hodl_return
2025-04-02 20:26:42.009350,90422.95246024274,0.6266848563615778,72143.87865156222,27126.885738072822,18084.59049204855,0.5,True,0.003813656745330851,-9.577047539757256,81128.83678992263,-18.87116321007737
2025-04-03 20:26:42.009350,91150.28724951895,0.6366292263903648,71588.20508943139,27345.08617485569,18230.057449903794,0.5,True,0.008043696533753586,-8.849712750481054,82416.20661361369,-17.583793386386315
2025-04-04 20:26:42.009350,91790.12355695895,0.6454274248376909,71588.20508943139,27345.08617485569,18240.046522479082,0.5033764970471184,False,0.007019575327156913,-8.209876443041054,83555.19632851217,-16.44480367148783
2025-04-05 20:26:42.009350,90807.87528726345,0.631567001678657,71890.92768138854,27242.36258617903,18161.575057452686,0.5,True,-0.010701023504843366,-9.192124712736549,81760.86541897486,-18.23913458102514
2025-04-06 20:26:42.009350,90315.14802656937,0.6245747590566315,72301.3111856961,27094.54440797081,18063.029605313874,0.5,True,-0.005426041068964382,-9.68485197343063,80855.66960209917,-19.144330397900834
2025-04-07 20:26:42.009350,90399.70308145027,0.6256073475835598,72249.55351837195,27119.91092443508,18079.940616290052,0.49999999999999994,True,0.0009362222919240271,-9.600296918549734,80989.3455721213,-19.010654427878706
2025-04-08 20:26:42.009350,91070.36381069596,0.634752786970969,72249.55351837195,27119.91092443508,18089.8474330661,0.5035733199498713,False,0.007418837743763618,-8.929636189304047,82173.2881102272,-17.826711889772806
2025-04-09 20:26:42.009350,90415.26719912437,0.6255484552573997,72249.55351837195,27119.91092443508,18099.759678234903,0.4998668697944421,False,-0.007193301796106888,-9.584732800875628,80981.72153929409,-19.01827846070592
2025-04-10 20:26:42.009350,90030.91654031194,0.6200914203533958,72249.55351837195,27119.91092443508,18109.677354770924,0.4976215947001479,False,-0.004250948658548581,-9.969083459688054,80275.26934152722,-19.72473065847278
2025-04-11 20:26:42.009350,88838.62303432245,0.6034516411668971,73608.73429935066,26651.586910296734,17767.72460686449,0.5,True,-0.01324315637124096,-11.16137696567755,78121.13091590854,-21.87886908409147
2025-04-12 20:26:42.009350,87577.64817261009,0.5861886001253915,74700.91379623927,26273.294451783026,17515.52963452202,0.5,True,-0.014193993768061741,-12.42235182738991,75886.30678550705,-24.113693214492947
2025-04-13 20:26:42.009350,88077.0798405297,0.5927458708807541,74295.8189735316,26423.12395215891,17615.41596810594,0.49999999999999994,True,0.0057027298442093866,-11.922920159470307,76735.19238326627,-23.26480761673373
2025-04-14 20:26:42.009350,89065.05754751894,0.6059138450384323,74295.8189735316,26423.12395215891,17625.06825082819,0.5054380088455449,False,0.011217194175579648,-10.934942452481057,78439.88081709019,-21.56011918290981
2025-04-15 20:26:42.009350,88777.70362408961,0.6019161571580492,74295.8189735316,26423.12395215891,17634.72582247248,0.5037284365769921,False,-0.003226337368906096,-11.222296375910389,77922.35152897617,-22.077648471023824
2025-04-16 20:26:42.009350,89457.05846873514,0.6109300154132458,74295.8189735316,26423.12395215891,17644.388685936847,0.5073892055874253,False,0.007652313778266917,-10.54294153126486,79089.25994843127,-20.910740051568734
2025-04-17 20:26:42.009350,89557.55397469393,0.6121525249572497,74295.8189735316,26423.12395215891,17654.05684412092,0.5078340258295284,False,0.0011233938123944576,-10.442446025306062,79247.52255245435,-20.752477447545647
2025-04-18 20:26:42.009350,88748.59783624866,0.60113400997807,74295.8189735316,26423.12395215891,17663.73029992592,0.5032388643093816,False,-0.009032807424305678,-11.251402163751333,77821.0969825066,-22.1789030174934
2025-04-19 20:26:42.009350,88844.95495348118,0.6023006753719151,74295.8189735316,26423.12395215891,17673.409056254644,0.5036686885428407,False,0.0010857311504830491,-11.155045046518818,77972.1301618868,-22.0278698381132
2025-04-20 20:26:42.009350,90007.80768159941,0.6178219884726187,74295.8189735316,26423.12395215891,17683.093116011496,0.5099734322582864,False,0.01308856230190103,-9.992192318400583,79981.47515328026,-20.018524846719743
2025-04-21 20:26:42.009350,89740.07940660449,0.614088028137856,74295.8189735316,26423.12395215891,17692.782482102462,0.5084035279891381,False,-0.0029745005671286684,-10.25992059339551,79498.08728216148,-20.501912717838522
2025-04-22 20:26:42.009350,90947.74565481718,0.6302123752334416,74295.8189735316,26423.12395215891,17702.47715743512,0.5148246854070665,False,0.013457378867928638,-9.05225434518282,81585.49933717221,-18.41450066282779
2025-04-23 20:26:42.009350,88327.93098863983,0.5948198768399903,74295.8189735316,26423.12395215891,17712.17714491865,0.5003245224576363,False,-0.02880571307529256,-11.672069011360175,77003.68728825741,-22.996312711742593
2025-04-24 20:26:42.009350,88826.67833500063,0.6014022397585531,74295.8189735316,26423.12395215891,17721.88244746381,0.5030208578425686,False,0.005646541708589803,-11.173321664999369,77855.8212460054,-22.14417875399459
2025-04-25 20:26:42.009350,88670.41865627843,0.5991683280588854,74295.8189735316,26423.12395215891,17731.59306798297,0.5020355413985017,False,-0.001759152561496058,-11.329581343721573,77566.62539924815,-22.433374600751854
2025-04-26 20:26:42.009350,88172.34610578009,0.5923336434303149,74295.8189735316,26423.12395215891,17741.309009390083,0.49911242116020066,False,-0.005617121899796906,-11.827653894219914,76681.82659150104,-23.318173408498954
2025-04-27 20:26:42.009350,88020.08786125823,0.5901534465905685,74295.8189735316,26423.12395215891,17751.030274600707,0.4981355358746157,False,-0.001726825373787766,-11.979912138741767,76399.58451753644,-23.600415482463568
2025-04-28 20:26:42.009350,86087.7110579453,0.5640133027429567,74295.8189735316,26423.12395215891,17760.756866531996,0.4867573980570709,False,-0.02195381588756018,-13.912288942054696,73015.55593865787,-26.984444061342128
2025-04-29 20:26:42.009350,85681.41325514542,0.5584136642960236,74295.8189735316,26423.12395215891,17770.4887881027,0.48421003971234505,False,-0.004719579575375166,-14.318586744854578,72290.64269233921,-27.709357307660788
2025-04-30 20:26:42.009350,85754.53052424805,0.5592667407658413,74295.8189735316,26423.12395215891,17780.226042233167,0.48453627202946326,False,0.0008533620808155451,-14.245469475751948,72401.07954267412,-27.59892045732587
2025-05-01 20:26:42.009350,86769.75241634077,0.5728001981847406,74295.8189735316,26423.12395215891,17789.96863184535,0.490455010498821,False,0.011838696869848064,-13.230247583659239,74153.08239864832,-25.84691760135168
2025-05-02 20:26:42.009350,86102.13030657903,0.5636829955327243,74295.8189735316,26423.12395215891,17799.716559862798,0.48639086681641985,False,-0.0076941801857211,-13.897869693420972,72972.79530789194,-27.027204692108064
2025-05-03 20:26:42.009350,85205.44106186781,0.5514825443285724,74295.8189735316,26423.12395215891,17809.46982921067,0.48087125387623747,False,-0.010414251558218401,-14.794558938132196,71393.35964025556,-28.60664035974444
2025-05-04 20:26:42.009350,84573.72574145385,0.5428484927374925,74295.8189735316,26423.12395215891,17819.228442815718,0.47687828569565766,False,-0.007414025589695283,-15.426274258546158,70275.61990989842,-29.724380090101576
2025-05-05 20:26:42.009350,85092.02376383738,0.5496932125160593,74295.8189735316,26423.12395215891,17828.992403606302,0.47994988956213336,False,0.006128357451911093,-14.907976236162623,71161.71783958528,-28.838282160414717
2025-05-06 20:26:42.009350,85132.98485185538,0.5501130447158094,74295.8189735316,26423.12395215891,17838.761714512388,0.4800853541821202,False,0.0004813740020062074,-14.867015148144624,71216.06812053898,-28.78393187946101
2025-05-07 20:26:42.009350,84476.30225371025,0.5411427248336677,74295.8189735316,26423.12395215891,17848.536378465546,0.47592805142367584,False,-0.007713609469794269,-15.523697746289745,70054.7960548681,-29.945203945131905
2025-05-08 20:26:42.009350,84662.78487014455,0.543521090116428,74295.8189735316,26423.12395215891,17858.31639839895,0.47696688198390164,False,0.0022075139590536086,-15.337215129855453,70362.69245110804,-29.637307548891954
2025-05-09 20:26:42.009350,84512.44837542449,0.5413658965162936,74295.8189735316,26423.12395215891,17868.10177724739,0.47592068883563654,False,-0.0017757093030975613,-15.487551624575513,70083.68722533775,-29.916312774662245
2025-05-10 20:26:42.009350,85065.7695869343,0.5486816577303073,74295.8189735316,26423.12395215891,17877.89251794725,0.47921453382218515,False,0.006547215494832503,-14.934230413065697,71030.76483779456,-28.969235162205443
2025-05-11 20:26:42.009350,84267.30889423353,0.5378027575531925,74295.8189735316,26423.12395215891,17887.688623436537,0.4741636684848772,False,-0.009386392394707843,-15.732691105766472,69622.41340251785,-30.377586597482154
2025-05-12 20:26:42.009350,83777.81261158947,0.5310823557491521,74295.8189735316,26423.12395215891,17897.49009665486,0.470974322828254,False,-0.005808851487810518,-16.222187388410525,68752.40932377221,-31.247590676227787
2025-05-13 20:26:42.009350,83242.9521318868,0.5237512928291068,74295.8189735316,26423.12395215891,17907.296940543438,0.46745736717185377,False,-0.006384273628417425,-16.757047868113194,67803.35079602976,-32.19664920397024
2025-05-14 20:26:42.009350,81900.66355038687,0.5055524114158297,81001.1600192146,24570.199065116063,16380.132710077376,0.5,True,-0.016124951688081257,-18.099336449613123,65447.37543624695,-34.55262456375306
2025-05-15 20:26:42.009350,81901.04456652416,0.505446309243413,81018.54051434196,24570.313369957246,16380.208913304832,0.5,True,4.6521739966998155e-06,-18.098955433475837,65433.639751170675,-34.566360248829334
2025-05-16 20:26:42.009350,81871.1750567619,0.5049668514988715,81065.89057652713,24561.35251702857,16374.23501135238,0.5,True,-0.00036470242742747683,-18.128824943238097,65371.57051699386,-34.62842948300614
2025-05-17 20:26:42.009350,81630.94891530651,0.501892829573608,81323.08742551426,24489.284674591952,16326.189783061302,0.5,True,-0.0029341968194402934,-18.36905108469349,64973.616392952514,-35.026383607047485
2025-05-18 20:26:42.009350,81195.84849000964,0.49643255627644683,81779.33483958933,24358.75454700289,16239.169698001928,0.5,True,-0.005330091479743726,-18.804151509990362,64266.744962030025,-35.73325503796998
2025-05-19 20:26:42.009350,79824.32018393127,0.47955266254824425,83227.89801620664,23947.29605517938,15964.864036786254,0.5,True,-0.016891606302348317,-20.175679816068737,62081.521991656446,-37.918478008343556
2025-05-20 20:26:42.009350,79249.10958928954,0.47253628367450295,83855.05232850932,23774.73287678686,15849.82191785791,0.5,True,-0.00720595669736146,-20.750890410710465,61173.201564370436,-38.82679843562956
2025-05-21 20:26:42.009350,78737.37223213255,0.4663300721626934,84422.36189805772,23621.211669639764,15747.47444642651,0.5,True,-0.006457326269141528,-21.26262776786745,60369.76309651183,-39.63023690348817
2025-05-22 20:26:42.009350,77871.90986506347,0.45597628555286257,85390.30683431843,23361.57295951904,15574.381973012694,0.5,True,-0.010991760869508482,-22.128090134936528,59029.3913682025,-40.970608631797504
2025-05-23 20:26:42.009350,77505.57885270126,0.45158626829926535,85814.80914443845,23251.673655810377,15501.115770540253,0.5,True,-0.004704276715403299,-22.494421147298738,58461.07223673375,-41.53892776326625
2025-05-24 20:26:42.009350,77575.75790231425,0.4523050869759242,85756.0086500238,23272.727370694272,15515.15158046285,0.5,True,0.0009054709435349917,-22.424242097685752,58554.12845551456,-41.445871544485435
2025-05-25 20:26:42.009350,78813.14961919213,0.466635164638147,84448.36093772306,23643.94488575764,15762.629923838427,0.5,True,0.01595075253323408,-21.186850380807865,60409.2594995215,-39.5907405004785
2025-05-26 20:26:42.009350,78700.43125261425,0.46519812758114715,84588.07826874376,23610.129375784272,15740.08625052285,0.5,True,-0.0014301974622574765,-21.299568747385756,60223.22477461161,-39.776775225388384
2025-05-27 20:26:42.009350,78651.316436738,0.4645155311461317,84588.07826874376,23610.129375784272,15748.710955317658,0.49957811115902145,False,-0.0006240730208784129,-21.348683563262007,60134.85778407786,-39.86514221592215
2025-05-28 20:26:42.009350,78340.91864075541,0.46074399225823476,85015.67026059821,23502.275592226622,15668.183728151082,0.5,True,-0.003946504776334514,-21.659081359244592,59646.60510048901,-40.35339489951099
2025-05-29 20:26:42.009350,76622.77306075596,0.4404332556509844,86985.68066517061,22986.831918226788,15324.554612151194,0.5,True,-0.021931649638655237,-23.377226939244032,57017.23498157552,-42.98276501842447
2025-05-30 20:26:42.009350,76353.13139805359,0.43723688267554667,87313.23273877575,22905.939419416078,15270.626279610718,0.5,True,-0.003519079927955193,-23.6468686019464,56603.44163901805,-43.39655836098195
2025-05-31 20:26:42.009350,76148.50351156776,0.4347974431283059,87567.79129574691,22844.551053470328,15229.700702313552,0.5,True,-0.0026800195714179464,-23.851496488432243,56287.63874242979,-43.71236125757021
2025-06-01 20:26:42.009350,77806.65866498029,0.4536378191103817,87567.79129574691,22844.551053470328,15238.045743794271,0.5105483585763457,False,0.021775282204471003,-22.19334133501971,58726.66016219857,-41.27333983780144
2025-06-02 20:26:42.009350,77390.63888743972,0.4487916378219498,87567.79129574691,22844.551053470328,15246.39535790046,0.5078093816130411,False,-0.005346840292061228,-22.60936111256028,58099.28733387427,-41.90071266612573
2025-06-03 20:26:42.009350,77363.24338405431,0.4483833862023345,87567.79129574691,22844.551053470328,15254.749547137664,0.5075271028714288,False,-0.0003539898853304191,-22.636756615945686,58046.43624184489,-41.95356375815511
2025-06-04 20:26:42.009350,77071.06278708072,0.44495130964311547,87567.79129574691,22844.551053470328,15263.108314012808,0.5055516559728687,False,-0.0037767366541642255,-22.928937212919276,57602.12938458336,-42.39787061541664
2025-06-05 20:26:42.009350,75912.29681475731,0.4316230150490107,87938.19394238916,22773.689044427192,15182.459362951464,0.5,True,-0.015035032999670128,-24.08770318524269,55876.686323630805,-44.12331367636919
2025-06-06 20:26:42.009350,76523.84495373479,0.43848270770493847,87938.19394238916,22773.689044427192,15190.77851876678,0.503887087924728,False,0.008055982556683716,-23.476155046265212,56764.72259938006,-43.23527740061994
2025-06-07 20:26:42.009350,76837.97145846474,0.44196018178944646,87938.19394238916,22773.689044427192,15199.102233023637,0.5058069525172556,False,0.004104949312464301,-23.16202854153525,57214.90649097941,-42.78509350902059
2025-06-08 20:26:42.009350,77183.15997925232,0.44579082954884997,87938.19394238916,22773.689044427192,15207.430508219815,0.5079092438965087,False,0.00449242105479275,-22.816840020747676,57710.81124073935,-42.289188759260654
2025-06-09 20:26:42.009350,76207.13822251718,0.43459712006677154,87938.19394238916,22773.689044427192,15215.763346854455,0.501497454472621,False,-0.01264552730151891,-23.79286177748282,56261.70548937684,-43.738294510623156
2025-06-10 20:26:42.009350,77017.18267367719,0.4437138304589773,87938.19394238916,22773.689044427192,15224.100751428074,0.5066323062367473,False,0.010629508862998627,-22.982817326322813,57441.92885358002,-42.55807114641998
2025-06-11 20:26:42.009350,75668.92311444016,0.4282870691004228,87938.19394238916,22773.689044427192,15232.442724442555,0.49773129833775964,False,-0.01750595792304721,-24.331076885559845,55444.82426145447,-44.55517573854553
2025-06-12 20:26:42.009350,75840.8399725953,0.43014712906826463,87938.19394238916,22773.689044427192,15240.789268401153,0.49875979318577324,False,0.0022719612104846743,-24.159160027404692,55685.62232768928,-44.31437767231073
2025-06-13 20:26:42.009350,77249.48972516878,0.44607079741291483,87938.19394238916,22773.689044427192,15249.140385808496,0.507791837000997,False,0.01857376254116483,-22.750510274831214,57747.05508311016,-42.252944916889845
2025-06-14 20:26:42.009350,76200.46888664633,0.4340467099887717,87938.19394238916,22773.689044427192,15257.496079170583,0.5009061534756184,False,-0.013579647480579715,-23.799531113353677,56190.45096817326,-43.80954903182675
2025-06-15 20:26:42.009350,75494.29215041721,0.4259212644227481,87938.19394238916,22773.689044427192,15265.856350994787,0.496126868510393,False,-0.009267354211161094,-24.50570784958279,55138.55392537798,-44.86144607462202
2025-06-16 20:26:42.009350,75292.13950576492,0.4235273387800942,87938.19394238916,22773.689044427192,15274.221203789853,0.4946629157044499,False,-0.0026777209096751076,-24.707860494235078,54828.64312926004,-45.17135687073996
2025-06-17 20:26:42.009350,74644.97710775617,0.4160728778127214,87938.19394238916,22773.689044427192,15282.590640065902,0.4901695846251555,False,-0.008595351417251096,-25.355022892243827,53863.6098417317,-46.136390158268306
2025-06-18 20:26:42.009350,73262.27219497503,0.4002540524231414,87938.19394238916,22773.689044427192,15290.964662334432,0.4804330719437824,False,-0.018523750242231296,-26.737727805024967,51815.7497566955,-48.184250243304504
2025-06-19 20:26:42.009350,73044.81407405368,0.39768592222202326,87938.19394238916,22773.689044427192,15299.343273108314,0.4787715897402844,False,-0.0029682142582558857,-26.955185925946324,51483.28693455005,-48.51671306544995
2025-06-20 20:26:42.009350,72049.64960285822,0.38627395629460837,93262.3704352287,21614.894880857464,14409.929920571645,0.5,True,-0.013624026343424633,-27.950350397141776,50005.926325339446,-49.994073674660555
2025-06-21 20:26:42.009350,72113.0590537644,0.3868691974260084,93200.82799762905,21633.91771612932,14422.611810752882,0.5,True,0.0008800799345409782,-27.886940946235594,50082.984547043365,-49.91701545295663
2025-06-22 20:26:42.009350,71182.08794550353,0.3767955325302743,94457.1814154727,21354.62638365106,14236.417589100707,0.5,True,-0.012909882349697255,-28.817912054496464,48778.876578091826,-51.221123421908175
2025-06-23 20:26:42.009350,72015.73932056977,0.38553865386768277,93396.26338126611,21604.721796170932,14403.147864113955,0.5,True,0.01171153304331951,-27.98426067943023,49910.73616719261,-50.08926383280738
2025-06-24 20:26:42.009350,71177.09685133037,0.37647475158286003,94531.03634715418,21353.12905539911,14235.419370266074,0.5,True,-0.011645266398033982,-28.82290314866963,48737.34919018081,-51.2626508098192
2025-06-25 20:26:42.009350,70667.91447062032,0.37100583226832495,95238.27973074923,21200.374341186096,14133.582894124065,0.5,True,-0.007153739099159728,-29.332085529379682,48029.358470471794,-51.97064152952821
2025-06-26 20:26:42.009350,70959.84574677984,0.3739897883832387,94868.69421427241,21287.953724033952,14191.96914935597,0.5,True,0.004131030020432913,-29.04015425322015,48415.65293120064,-51.58434706879936
2025-06-27 20:26:42.009350,69817.75647936616,0.3618691863407116,96468.22541783162,20945.326943809847,13963.551295873232,0.5,True,-0.01609486682777228,-30.182243520633843,46846.55430862848,-53.15344569137152
2025-06-28 20:26:42.009350,69691.29577388322,0.36047896727234885,96664.85717768673,20907.388732164964,13938.259154776644,0.5,True,-0.0018112971808298406,-30.308704226116777,46666.58050719619,-53.33341949280381
2025-06-29 20:26:42.009350,70320.24685705088,0.3669064704935969,95828.57282736048,21096.074057115264,14064.049371410176,0.5,True,0.009024815454835577,-29.679753142949117,47498.66676954952,-52.50133323045048
2025-06-30 20:26:42.009350,68925.95285981358,0.35227617512036036,97829.42720475492,20677.785857944073,13785.190571962718,0.5,True,-0.01982777449674855,-31.074047140186423,45604.670395654626,-54.39532960434536
2025-07-01 20:26:42.009350,68764.27029787283,0.3505462652572773,98081.59023945741,20629.281089361848,13752.854059574567,0.5,True,-0.002345742862192801,-31.23572970212717,45380.721191331795,-54.619278808668206
2025-07-02 20:26:42.009350,68651.93069377758,0.3493240642892242,98263.95847286512,20595.579208133273,13730.386138755517,0.5,True,-0.0016336915029945276,-31.348069306222413,45222.49853467252,-54.777501465327475
2025-07-03 20:26:42.009350,68896.08423618929,0.3517321704436586,97938.27523551082,20668.825270856785,13779.216847237858,0.5,True,0.003556397321158311,-31.10391576381072,45534.245099461376,-54.46575490053862
2025-07-04 20:26:42.009350,67765.97451037326,0.340116078789124,99621.83315712775,20329.792353111978,13553.194902074652,0.5,True,-0.016403105319335642,-32.23402548962674,44030.45895494062,-55.96954104505938
2025-07-05 20:26:42.009350,66597.14687296409,0.32830888745066067,101424.52644230127,19979.144061889227,13319.429374592819,0.5,True,-0.017248001609277308,-33.40285312703591,42501.9335895648,-57.4980664104352
2025-07-06 20:26:42.009350,66652.28145367616,0.32878053139048957,101362.87749732034,19995.684436102845,13330.456290735232,0.5,True,0.0008278820234932649,-33.34771854632385,42562.99127083618,-57.43700872916382
2025-07-07 20:26:42.009350,66554.92716000394,0.32774801676711224,101533.68404254272,19966.47814800118,13310.985432000787,0.5,True,-0.0014606295770968059,-33.44507283999606,42429.324868157295,-57.570675131842705
2025-07-08 20:26:42.009350,66424.12348835896,0.3263879029921134,101756.41143471544,19927.23704650769,13284.824697671793,0.5,True,-0.0019653491818946156,-33.575876511641034,42253.248412268054,-57.74675158773195
2025-07-09 20:26:42.009350,66354.29963704673,0.3256301796582828,101885.9795284932,19906.28989111402,13270.859927409347,0.5,True,-0.0010511821254889364,-33.64570036295327,42155.15570736505,-57.844844292634946
2025-07-10 20:26:42.009350,65609.14682743882,0.3182452134719656,103079.55006088153,19682.744048231645,13121.829365487763,0.5,True,-0.011229909948320516,-34.39085317256119,41199.11901628033,-58.80088098371967
2025-07-11 20:26:42.009350,65459.820121106815,0.3167268060892452,103337.98539088917,19637.946036332043,13091.964024221363,0.5,True,-0.0022760043919600736,-34.540179878893184,41002.55032073447,-58.997449679265536
2025-07-12 20:26:42.009350,65347.553107266125,0.31557098045256116,103538.59694822229,19604.26593217984,13069.510621453226,0.5,True,-0.001715052281429874,-34.65244689273388,40852.92042544617,-59.14707957455383
2025-07-13 20:26:42.009350,64583.2003148962,0.3081195160635012,104802.19029940655,19374.96009446886,12916.640062979242,0.5000000000000001,True,-0.011696731645257752,-35.4167996851038,39888.27506641236,-60.11172493358764
2025-07-14 20:26:42.009350,65494.384218945735,0.31674630421051597,103386.18532927988,19648.31526568372,13098.876843789149,0.5,True,0.01410868305699875,-34.50561578105427,41005.07449198614,-58.994925508013864
2025-07-15 20:26:42.009350,65491.06852002757,0.3166448093575192,103414.08825382405,19647.32055600827,13098.213704005515,0.5,True,-5.062569803060413e-05,-34.508931479972425,40991.93525736095,-59.00806474263904
2025-07-16 20:26:42.009350,64412.470630192984,0.3061455146137599,105199.10884772755,19323.741189057895,12882.494126038597,0.5,True,-0.016469389096999465,-35.587529369807015,39632.72646042094,-60.36727353957906
2025-07-17 20:26:42.009350,64520.75552738656,0.3071077470643133,105045.79605065264,19356.226658215965,12904.151105477311,0.49999999999999994,True,0.0016811169659252112,-35.479244472613445,39757.29433316027,-60.24270566683973
2025-07-18 20:26:42.009350,63587.30649253852,0.2981543206737555,106634.89019519628,19076.191947761556,12717.461298507704,0.5,True,-0.0144674225715139,-36.41269350746148,38598.20925079944,-61.40179074920056
2025-07-19 20:26:42.009350,63771.058987638375,0.299812164769922,106351.6869580271,19131.317696291513,12754.211797527676,0.5,True,0.0028897669241803037,-36.228941012361624,38812.82902617091,-61.18717097382908
2025-07-20 20:26:42.009350,64191.07057265284,0.3036957230624514,105683.19817835023,19257.32117179585,12838.214114530569,0.5,True,0.006586241340227339,-35.80892942734716,39315.5834228672,-60.684416577132794
2025-07-21 20:26:42.009350,63348.66061701642,0.29565807272494105,107131.62680315421,19004.598185104926,12669.732123403286,0.5,True,-0.01312347571276229,-36.65133938298357,38275.05210032618,-61.72494789967382
2025-07-22 20:26:42.009350,63633.93803849481,0.2982561393352621,106676.66083977155,19090.18141154844,12726.787607698963,0.5,True,0.004503290498959034,-36.36606196150519,38611.39040475215,-61.38860959524786
2025-07-23 20:26:42.009350,63565.44544861156,0.297548710254337,106676.66083977155,19090.18141154844,12733.761189949757,0.4993515364062738,False,-0.0010763531535926685,-36.434554551388445,38519.808650598985,-61.48019134940101
2025-07-24 20:26:42.009350,63753.75954263794,0.2992485824588766,106676.66083977155,19090.18141154844,12740.73859334151,0.5007208949991142,False,0.0029625229981062873,-36.246240457362056,38739.86926519001,-61.260130734809984
